name,smiles,toxic
Omeprazole_317,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_318,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_319,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_320,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_321,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_322,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_323,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_324,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_325,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_326,CN(C)C(=N)N,0
Omeprazole_327,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_328,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_329,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_330,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_331,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_332,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_333,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_334,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_335,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_336,CN(C)C(=N)N,0
Omeprazole_337,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_338,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_339,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_340,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_341,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_342,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_343,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_344,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_345,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_346,CN(C)C(=N)N,0
Omeprazole_347,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_348,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_349,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_350,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_351,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_352,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_353,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_354,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_355,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_356,CN(C)C(=N)N,0
Omeprazole_357,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_358,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_359,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_360,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_361,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_362,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_363,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_364,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_365,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_366,CN(C)C(=N)N,0
Omeprazole_367,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_368,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_369,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_370,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_371,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_372,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_373,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_374,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_375,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_376,CN(C)C(=N)N,0
Omeprazole_377,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_378,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_379,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_380,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_381,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_382,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_383,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_384,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_385,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_386,CN(C)C(=N)N,0
Omeprazole_387,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_388,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_389,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_390,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_391,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_392,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_393,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_394,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_395,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_396,CN(C)C(=N)N,0
Omeprazole_397,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_398,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_399,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_400,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_401,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_402,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_403,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_404,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_405,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_406,CN(C)C(=N)N,0
Omeprazole_407,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_408,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_409,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_410,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_411,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_412,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_413,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_414,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_415,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_416,CN(C)C(=N)N,0
Omeprazole_417,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_418,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_419,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_420,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_421,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_422,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_423,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_424,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_425,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_426,CN(C)C(=N)N,0
Omeprazole_427,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_428,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_429,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_430,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_431,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_432,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_433,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_434,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_435,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_436,CN(C)C(=N)N,0
Omeprazole_437,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_438,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_439,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_440,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_441,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_442,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_443,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_444,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_445,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_446,CN(C)C(=N)N,0
Omeprazole_447,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_448,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_449,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_450,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_451,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_452,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_453,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_454,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_455,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_456,CN(C)C(=N)N,0
Omeprazole_457,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_458,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_459,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_460,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_461,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_462,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_463,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_464,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_465,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_466,CN(C)C(=N)N,0
Omeprazole_467,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_468,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_469,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_470,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_471,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_472,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_473,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_474,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_475,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_476,CN(C)C(=N)N,0
Omeprazole_477,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_478,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_479,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_480,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_481,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_482,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_483,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_484,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_485,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_486,CN(C)C(=N)N,0
Omeprazole_487,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_488,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_489,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_490,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_491,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_492,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_493,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_494,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_495,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_496,CN(C)C(=N)N,0
Omeprazole_497,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_498,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_499,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aspirin_500,CC(=O)OC1=CC=CC=C1C(=O)O,0
Paracetamol_501,CC(=O)NC1=CC=C(O)C=C1,0
Ibuprofen_502,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
Caffeine_503,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
Naproxen_504,COC1=CC=C(C=C1)C(C)C(=O)O,0
Diclofenac_505,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,0
Metformin_506,CN(C)C(=N)N,0
Omeprazole_507,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
Lisinopril_508,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
Amlodipine_509,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCCN,0
Aflatoxin B1_510,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_511,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_512,ClC(Cl)(Cl)Cl,1
Hydrazine_513,NN,1
NDMA_514,CN(N=O)C,1
Vinyl Chloride_515,ClC=C,1
Benzene_516,c1ccccc1,1
Parathion_517,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_518,CC(C)OP(=O)(C)F,1
Formaldehyde_519,C=O,1
Aflatoxin B1_520,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_521,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_522,ClC(Cl)(Cl)Cl,1
Hydrazine_523,NN,1
NDMA_524,CN(N=O)C,1
Vinyl Chloride_525,ClC=C,1
Benzene_526,c1ccccc1,1
Parathion_527,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_528,CC(C)OP(=O)(C)F,1
Formaldehyde_529,C=O,1
Aflatoxin B1_530,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_531,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_532,ClC(Cl)(Cl)Cl,1
Hydrazine_533,NN,1
NDMA_534,CN(N=O)C,1
Vinyl Chloride_535,ClC=C,1
Benzene_536,c1ccccc1,1
Parathion_537,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_538,CC(C)OP(=O)(C)F,1
Formaldehyde_539,C=O,1
Aflatoxin B1_540,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_541,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_542,ClC(Cl)(Cl)Cl,1
Hydrazine_543,NN,1
NDMA_544,CN(N=O)C,1
Vinyl Chloride_545,ClC=C,1
Benzene_546,c1ccccc1,1
Parathion_547,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_548,CC(C)OP(=O)(C)F,1
Formaldehyde_549,C=O,1
Aflatoxin B1_550,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_551,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_552,ClC(Cl)(Cl)Cl,1
Hydrazine_553,NN,1
NDMA_554,CN(N=O)C,1
Vinyl Chloride_555,ClC=C,1
Benzene_556,c1ccccc1,1
Parathion_557,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_558,CC(C)OP(=O)(C)F,1
Formaldehyde_559,C=O,1
Aflatoxin B1_560,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_561,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_562,ClC(Cl)(Cl)Cl,1
Hydrazine_563,NN,1
NDMA_564,CN(N=O)C,1
Vinyl Chloride_565,ClC=C,1
Benzene_566,c1ccccc1,1
Parathion_567,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_568,CC(C)OP(=O)(C)F,1
Formaldehyde_569,C=O,1
Aflatoxin B1_570,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_571,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_572,ClC(Cl)(Cl)Cl,1
Hydrazine_573,NN,1
NDMA_574,CN(N=O)C,1
Vinyl Chloride_575,ClC=C,1
Benzene_576,c1ccccc1,1
Parathion_577,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_578,CC(C)OP(=O)(C)F,1
Formaldehyde_579,C=O,1
Aflatoxin B1_580,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_581,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_582,ClC(Cl)(Cl)Cl,1
Hydrazine_583,NN,1
NDMA_584,CN(N=O)C,1
Vinyl Chloride_585,ClC=C,1
Benzene_586,c1ccccc1,1
Parathion_587,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_588,CC(C)OP(=O)(C)F,1
Formaldehyde_589,C=O,1
Aflatoxin B1_590,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_591,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_592,ClC(Cl)(Cl)Cl,1
Hydrazine_593,NN,1
NDMA_594,CN(N=O)C,1
Vinyl Chloride_595,ClC=C,1
Benzene_596,c1ccccc1,1
Parathion_597,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_598,CC(C)OP(=O)(C)F,1
Formaldehyde_599,C=O,1
Aflatoxin B1_600,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_601,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_602,ClC(Cl)(Cl)Cl,1
Hydrazine_603,NN,1
NDMA_604,CN(N=O)C,1
Vinyl Chloride_605,ClC=C,1
Benzene_606,c1ccccc1,1
Parathion_607,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_608,CC(C)OP(=O)(C)F,1
Formaldehyde_609,C=O,1
Aflatoxin B1_610,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_611,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_612,ClC(Cl)(Cl)Cl,1
Hydrazine_613,NN,1
NDMA_614,CN(N=O)C,1
Vinyl Chloride_615,ClC=C,1
Benzene_616,c1ccccc1,1
Parathion_617,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_618,CC(C)OP(=O)(C)F,1
Formaldehyde_619,C=O,1
Aflatoxin B1_620,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_621,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_622,ClC(Cl)(Cl)Cl,1
Hydrazine_623,NN,1
NDMA_624,CN(N=O)C,1
Vinyl Chloride_625,ClC=C,1
Benzene_626,c1ccccc1,1
Parathion_627,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_628,CC(C)OP(=O)(C)F,1
Formaldehyde_629,C=O,1
Aflatoxin B1_630,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_631,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_632,ClC(Cl)(Cl)Cl,1
Hydrazine_633,NN,1
NDMA_634,CN(N=O)C,1
Vinyl Chloride_635,ClC=C,1
Benzene_636,c1ccccc1,1
Parathion_637,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_638,CC(C)OP(=O)(C)F,1
Formaldehyde_639,C=O,1
Aflatoxin B1_640,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_641,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_642,ClC(Cl)(Cl)Cl,1
Hydrazine_643,NN,1
NDMA_644,CN(N=O)C,1
Vinyl Chloride_645,ClC=C,1
Benzene_646,c1ccccc1,1
Parathion_647,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_648,CC(C)OP(=O)(C)F,1
Formaldehyde_649,C=O,1
Aflatoxin B1_650,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_651,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_652,ClC(Cl)(Cl)Cl,1
Hydrazine_653,NN,1
NDMA_654,CN(N=O)C,1
Vinyl Chloride_655,ClC=C,1
Benzene_656,c1ccccc1,1
Parathion_657,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_658,CC(C)OP(=O)(C)F,1
Formaldehyde_659,C=O,1
Aflatoxin B1_660,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_661,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_662,ClC(Cl)(Cl)Cl,1
Hydrazine_663,NN,1
NDMA_664,CN(N=O)C,1
Vinyl Chloride_665,ClC=C,1
Benzene_666,c1ccccc1,1
Parathion_667,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_668,CC(C)OP(=O)(C)F,1
Formaldehyde_669,C=O,1
Aflatoxin B1_670,O=C1C=C2C3=C(C(=O)CC3)OC4=C2C5=C(C(=O)OCC5)O4,1
Dioxin_671,Clc1cc2c(Cl)c(Cl)c3c(c2c(Cl)c1Cl)Oc4c(Cl)c(Cl)c5c(c4O3)Cl,1
CCl4_672,ClC(Cl)(Cl)Cl,1
Hydrazine_673,NN,1
NDMA_674,CN(N=O)C,1
Vinyl Chloride_675,ClC=C,1
Benzene_676,c1ccccc1,1
Parathion_677,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
Sarin_678,CC(C)OP(=O)(C)F,1
Formaldehyde_679,C=O,1
