name,smiles,status,toxic,reason,category,phase
Ciprofloxacin_1569,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1570,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1571,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1572,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1573,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1574,CN(C)C(=N)N,approved,0,,,
Glipizide_1575,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1576,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1577,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1578,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1579,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1580,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1581,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1582,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1583,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1584,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1585,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1586,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1587,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1588,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1589,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1590,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1591,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1592,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1593,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1594,CN(C)C(=N)N,approved,0,,,
Glipizide_1595,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1596,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1597,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1598,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1599,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1600,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1601,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1602,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1603,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1604,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1605,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1606,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1607,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1608,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1609,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1610,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1611,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1612,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1613,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1614,CN(C)C(=N)N,approved,0,,,
Glipizide_1615,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1616,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1617,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1618,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1619,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1620,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1621,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1622,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1623,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1624,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1625,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1626,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1627,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1628,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1629,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1630,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1631,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1632,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1633,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1634,CN(C)C(=N)N,approved,0,,,
Glipizide_1635,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1636,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1637,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1638,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1639,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1640,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1641,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1642,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1643,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1644,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1645,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1646,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1647,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1648,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1649,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1650,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1651,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1652,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1653,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1654,CN(C)C(=N)N,approved,0,,,
Glipizide_1655,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1656,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1657,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1658,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1659,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1660,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1661,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1662,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1663,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1664,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1665,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1666,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1667,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1668,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1669,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1670,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1671,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1672,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1673,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1674,CN(C)C(=N)N,approved,0,,,
Glipizide_1675,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1676,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1677,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1678,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1679,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1680,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1681,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1682,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1683,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1684,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1685,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1686,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1687,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1688,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1689,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1690,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1691,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1692,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1693,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1694,CN(C)C(=N)N,approved,0,,,
Glipizide_1695,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1696,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1697,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1698,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1699,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1700,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1701,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1702,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1703,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1704,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1705,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1706,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1707,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1708,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1709,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1710,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1711,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1712,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1713,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1714,CN(C)C(=N)N,approved,0,,,
Glipizide_1715,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1716,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1717,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1718,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1719,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1720,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1721,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1722,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1723,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1724,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1725,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1726,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1727,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1728,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1729,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1730,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1731,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1732,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1733,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1734,CN(C)C(=N)N,approved,0,,,
Glipizide_1735,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1736,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1737,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1738,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1739,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1740,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1741,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1742,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1743,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1744,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1745,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1746,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1747,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1748,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1749,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1750,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1751,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1752,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1753,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1754,CN(C)C(=N)N,approved,0,,,
Glipizide_1755,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1756,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1757,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1758,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1759,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1760,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1761,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1762,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1763,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1764,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1765,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1766,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1767,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1768,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1769,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1770,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1771,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
Lisinopril_1772,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,approved,0,,,
Metoprolol_1773,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,approved,0,,,
Metformin_1774,CN(C)C(=N)N,approved,0,,,
Glipizide_1775,CC1=NC=C(N1C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)C,approved,0,,,
Diazepam_1776,CN1C(=O)CN=C(C2=CC=CC=C2)C3=CC=CC=C3C1=O,approved,0,,,
Fluoxetine_1777,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,approved,0,,,
Sertraline_1778,CNC(CC1=CC=CC=C1)C2=CC=CC=C2Cl,approved,0,,,
Salbutamol_1779,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,approved,0,,,
Montelukast_1780,CC(C)(C)C1=CC=C(C=C1)CC(C2=CC=CC=C2)C3=CC=CC=C3,approved,0,,,
Aspirin_1781,CC(=O)OC1=CC=CC=C1C(=O)O,approved,0,,,
Paracetamol_1782,CC(=O)NC1=CC=C(O)C=C1,approved,0,,,
Ibuprofen_1783,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Naproxen_1784,COC1=CC=C(C=C1)C(C)C(=O)O,approved,0,,,
Diclofenac_1785,ClC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2Cl,approved,0,,,
Celecoxib_1786,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,approved,0,,,
Penicillin G_1787,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,approved,0,,,
Amoxicillin_1788,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,approved,0,,,
Ciprofloxacin_1789,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCN(CC4)C)F)C(=O)O,approved,0,,,
Azithromycin_1790,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2C(C(CC(O2)C)N(C)C)O)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)C)O)O,approved,0,,,
Atorvastatin_1791,CC(C)C1=C(C(=C(N1CC[C@@H](C[C@@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,approved,0,,,
