name,smiles,toxic
SAFE_2102,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_682,C(C(=O)O)N,0
TOXIC_4750,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_3637,C(C(=O)O)N,0
SAFE_2853,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_1026,CCO,0
TOXIC_4470,CN(N=O)C,1
SAFE_3337,C(C(=O)O)N,0
TOXIC_4425,N#C,1
TOXIC_3636,ClC=C,1
SAFE_4613,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_2553,N#C,1
SAFE_2948,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_3436,[Pb],1
SAFE_1543,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_3403,[Hg],1
SAFE_1564,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_4988,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_1591,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_3508,ClC=C,1
TOXIC_182,CN(N=O)C,1
SAFE_3761,C(=O)(N)N,0
TOXIC_2461,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_323,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_3947,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_1100,CN(C)C(=N)N,0
SAFE_1434,CC(=O)O,0
SAFE_4273,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_894,CC(=O)O,0
TOXIC_3957,C=O,1
TOXIC_2214,CN(N=O)C,1
TOXIC_788,ClC=C,1
TOXIC_2013,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_4333,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_3897,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_2025,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2475,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_184,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1809,ClC(Cl)Cl,1
TOXIC_2105,N#C,1
TOXIC_4785,ClC(Cl)Cl,1
TOXIC_2008,CC(C)OP(=O)(C)F,1
TOXIC_2281,N#C,1
TOXIC_2547,c1ccccc1,1
SAFE_1248,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_1069,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1942,CN(N=O)C,1
TOXIC_3305,N#C,1
SAFE_1925,CN(C)C(=N)N,0
TOXIC_3076,ClC=C,1
SAFE_2916,CCO,0
SAFE_54,CC(=O)O,0
SAFE_635,CN(C)C(=N)N,0
TOXIC_3276,[Pb],1
SAFE_4676,C(=O)(N)N,0
TOXIC_1230,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_1016,C(=O)(N)N,0
SAFE_1193,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_3384,CC(=O)O,0
TOXIC_1416,CC(C)OP(=O)(C)F,1
TOXIC_571,[Hg],1
TOXIC_4387,c1ccccc1,1
TOXIC_3670,CN(N=O)C,1
SAFE_519,CC(=O)O,0
TOXIC_2999,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_2864,ClC(Cl)(Cl)Cl,1
TOXIC_4303,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_3694,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_505,N#C,1
TOXIC_3955,c1ccccc1,1
TOXIC_324,ClC=C,1
TOXIC_2106,O=[As]O[As]=O,1
TOXIC_2326,CN(N=O)C,1
SAFE_4476,CCO,0
TOXIC_2933,C=O,1
TOXIC_4648,CC(C)OP(=O)(C)F,1
TOXIC_382,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_4716,[Pb],1
SAFE_4046,C(=O)(N)N,0
TOXIC_3677,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_1932,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
TOXIC_353,ClC(Cl)Cl,1
SAFE_3276,CCO,0
SAFE_2659,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_4171,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_2413,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_2554,O=[As]O[As]=O,1
SAFE_2377,C(C(=O)O)N,0
TOXIC_3907,c1ccccc1,1
SAFE_890,CN(C)C(=N)N,0
TOXIC_2228,ClC=C,1
TOXIC_1562,O=[As]O[As]=O,1
TOXIC_2418,NN,1
SAFE_312,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
TOXIC_1522,NN,1
SAFE_1041,CCO,0
TOXIC_4502,CN(N=O)C,1
SAFE_58,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_3520,C(C(CO)O)O,0
SAFE_469,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_1794,CC(=O)O,0
SAFE_877,C(C(=O)O)N,0
TOXIC_1295,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_4844,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_1563,[Hg],1
TOXIC_1707,[Hg],1
TOXIC_1324,[Pb],1
SAFE_240,CC(=O)OC1=CC=CC=C1C(=O)O,0
TOXIC_2684,[Pb],1
SAFE_1518,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_2272,C(C(=O)O)N,0
TOXIC_362,O=[As]O[As]=O,1
TOXIC_3505,ClC(Cl)Cl,1
TOXIC_3004,[Pb],1
TOXIC_3030,CN(N=O)C,1
TOXIC_3554,NN,1
SAFE_1124,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_2611,c1ccccc1,1
TOXIC_312,CC(C)OP(=O)(C)F,1
TOXIC_3721,N#C,1
TOXIC_2005,C=O,1
SAFE_2362,C(C(=O)O)N,0
SAFE_490,C(C(CO)O)O,0
TOXIC_2505,N#C,1
SAFE_4163,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_2480,ClC(Cl)(Cl)Cl,1
SAFE_951,CCO,0
TOXIC_1216,ClC(Cl)(Cl)Cl,1
SAFE_1603,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_4227,c1ccccc1,1
SAFE_3782,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_1020,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_1935,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_3203,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_2382,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_2233,N#C,1
TOXIC_488,CC(C)OP(=O)(C)F,1
SAFE_4723,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_2612,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_4770,NN,1
TOXIC_4651,[Hg],1
SAFE_3563,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_4851,CCO,0
TOXIC_218,O=[As]O[As]=O,1
TOXIC_346,O=[As]O[As]=O,1
TOXIC_2521,N#C,1
TOXIC_665,N#C,1
SAFE_1865,CN(C)C(=N)N,0
TOXIC_4284,[Pb],1
SAFE_2863,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_2482,NN,1
TOXIC_4381,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_2471,C(=O)(N)N,0
SAFE_1478,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_4582,C(C(=O)O)N,0
SAFE_192,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_465,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_1467,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_3729,CC(=O)O,0
SAFE_396,CCO,0
TOXIC_448,ClC(Cl)(Cl)Cl,1
SAFE_2733,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
TOXIC_799,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_1189,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_563,c1ccccc1,1
TOXIC_334,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_471,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_217,C(C(=O)O)N,0
SAFE_2737,C(C(=O)O)N,0
TOXIC_3825,ClC(Cl)Cl,1
SAFE_2962,C(C(=O)O)N,0
TOXIC_3051,[Hg],1
SAFE_1024,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_2400,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_4342,C(C(=O)O)N,0
TOXIC_4228,ClC=C,1
TOXIC_4263,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_2241,ClC(Cl)Cl,1
SAFE_161,C(=O)(N)N,0
TOXIC_3383,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_4612,C(C(=O)O)N,0
SAFE_653,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_496,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_3235,c1ccccc1,1
SAFE_3825,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2185,C(C(CO)O)O,0
SAFE_4995,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2365,C(C(CO)O)O,0
SAFE_4220,CN(C)C(=N)N,0
TOXIC_2391,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_1055,CN(C)C(=N)N,0
TOXIC_2417,ClC(Cl)Cl,1
TOXIC_10,O=[As]O[As]=O,1
SAFE_722,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_2491,[Hg],1
TOXIC_4628,ClC=C,1
TOXIC_394,O=[As]O[As]=O,1
TOXIC_1713,ClC(Cl)Cl,1
TOXIC_4768,ClC(Cl)(Cl)Cl,1
SAFE_4522,C(C(=O)O)N,0
SAFE_209,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_2582,CN(N=O)C,1
SAFE_2835,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2928,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_3223,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_234,O=[As]O[As]=O,1
TOXIC_559,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
TOXIC_3989,C=O,1
TOXIC_3252,ClC=C,1
TOXIC_687,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
TOXIC_4480,ClC(Cl)(Cl)Cl,1
TOXIC_4402,NN,1
SAFE_2210,CN(C)C(=N)N,0
TOXIC_1962,O=[As]O[As]=O,1
SAFE_904,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_2069,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_1841,C(=O)(N)N,0
TOXIC_2070,CN(N=O)C,1
SAFE_1040,CN(C)C(=N)N,0
TOXIC_926,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_2167,C(C(=O)O)N,0
SAFE_4195,C(C(CO)O)O,0
TOXIC_2893,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_2844,[Pb],1
TOXIC_3171,c1ccccc1,1
SAFE_2321,C(=O)(N)N,0
TOXIC_1966,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_2935,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_4740,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2636,C(=O)(N)N,0
SAFE_1802,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_3721,CC(=O)NC1=CC=C(O)C=C1,0
SAFE_1754,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_2684,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_4357,C=O,1
TOXIC_1298,NN,1
TOXIC_838,CN(N=O)C,1
TOXIC_3253,C=O,1
TOXIC_3059,c1ccccc1,1
TOXIC_1568,ClC(Cl)(Cl)Cl,1
TOXIC_4426,O=[As]O[As]=O,1
TOXIC_2899,c1ccccc1,1
SAFE_1570,C(C(CO)O)O,0
SAFE_3096,CCO,0
TOXIC_2497,ClC(Cl)Cl,1
TOXIC_4856,CC(C)OP(=O)(C)F,1
SAFE_3994,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_3498,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_2262,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
TOXIC_2399,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_1707,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_1753,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_1332,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_3274,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_3266,NN,1
TOXIC_3998,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_3494,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_4788,ClC=C,1
TOXIC_3411,c1ccccc1,1
TOXIC_2260,ClC=C,1
SAFE_3913,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_2174,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_231,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_1796,ClC=C,1
TOXIC_1406,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_1373,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_269,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_3702,CN(N=O)C,1
TOXIC_4030,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_4687,C(C(=O)O)N,0
TOXIC_4721,ClC(Cl)Cl,1
SAFE_117,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_4941,CCO,0
TOXIC_521,N#C,1
TOXIC_2450,NN,1
TOXIC_4234,O=[As]O[As]=O,1
SAFE_1032,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
TOXIC_636,[Pb],1
TOXIC_3282,NN,1
TOXIC_1269,C=O,1
TOXIC_3824,ClC(Cl)(Cl)Cl,1
TOXIC_3455,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
TOXIC_1020,[Pb],1
SAFE_3724,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_1813,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_872,CC(C)OP(=O)(C)F,1
SAFE_1158,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_1185,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_3860,CN(C)C(=N)N,0
TOXIC_1734,CN(N=O)C,1
TOXIC_3975,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_813,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_3518,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_3372,[Pb],1
TOXIC_4255,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_727,C(C(=O)O)N,0
SAFE_4572,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_3545,CN(C)C(=N)N,0
TOXIC_4324,ClC=C,1
TOXIC_4053,C=O,1
TOXIC_347,[Hg],1
TOXIC_3793,ClC(Cl)Cl,1
SAFE_866,C(=O)(N)N,0
SAFE_3876,CCO,0
TOXIC_139,[Hg],1
SAFE_4549,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_2332,C(C(=O)O)N,0
TOXIC_2099,c1ccccc1,1
TOXIC_2558,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_2996,C(=O)(N)N,0
SAFE_4226,C(=O)(N)N,0
SAFE_3040,C(C(CO)O)O,0
TOXIC_3263,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
TOXIC_2648,CC(C)OP(=O)(C)F,1
SAFE_755,CN(C)C(=N)N,0
TOXIC_1848,CC(C)OP(=O)(C)F,1
TOXIC_4034,NN,1
SAFE_361,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_4812,[Pb],1
SAFE_1398,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_178,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_3238,CN(N=O)C,1
SAFE_529,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_74,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_2263,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_1361,ClC(Cl)Cl,1
SAFE_3617,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_2629,C=O,1
SAFE_4733,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_4360,C(C(CO)O)O,0
SAFE_3001,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_3577,N#C,1
TOXIC_3367,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_4399,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_2306,NN,1
SAFE_3511,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_634,O=[As]O[As]=O,1
TOXIC_4641,ClC(Cl)Cl,1
SAFE_3199,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_4197,C=O,1
TOXIC_916,ClC=C,1
SAFE_3157,C(C(=O)O)N,0
TOXIC_3459,c1ccccc1,1
SAFE_3145,C(C(CO)O)O,0
SAFE_4523,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_3938,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_830,CN(C)C(=N)N,0
SAFE_3766,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_200,CC(C)OP(=O)(C)F,1
TOXIC_4061,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_2343,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
TOXIC_2832,ClC(Cl)(Cl)Cl,1
TOXIC_4758,CN(N=O)C,1
SAFE_1202,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1063,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_2449,ClC(Cl)Cl,1
TOXIC_2436,ClC=C,1
SAFE_2308,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_3647,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
TOXIC_3197,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_1148,[Pb],1
TOXIC_4868,ClC=C,1
TOXIC_508,[Pb],1
SAFE_4598,C(C1C(C(C(C(O1)O)O)O)O)O,0
TOXIC_4335,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_305,CN(C)C(=N)N,0
SAFE_4866,CCO,0
SAFE_766,CC(=O)NC1=CC=C(O)C=C1,0
SAFE_1875,CC(=O)OC1=CC=CC=C1C(=O)O,0
SAFE_2188,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
SAFE_4408,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_2793,N#C,1
SAFE_794,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_3527,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_3627,[Hg],1
TOXIC_2830,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_3267,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_3193,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_1423,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_4322,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_654,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_2704,ClC(Cl)(Cl)Cl,1
TOXIC_3107,c1ccccc1,1
TOXIC_3056,ClC(Cl)(Cl)Cl,1
SAFE_1030,C(C(CO)O)O,0
TOXIC_2301,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_3912,CC(C)OP(=O)(C)F,1
TOXIC_2778,O=[As]O[As]=O,1
SAFE_525,CC(=O)OC1=CC=CC=C1C(=O)O,0
TOXIC_3364,ClC=C,1
SAFE_4764,CC(=O)O,0
SAFE_2870,CN(C)C(=N)N,0
TOXIC_4334,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_629,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_3907,C(C(=O)O)N,0
SAFE_2067,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
SAFE_1611,CCO,0
SAFE_2734,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1122,NN,1
SAFE_234,CC(=O)O,0
SAFE_4832,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_443,[Hg],1
SAFE_104,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_894,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
TOXIC_1127,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_4148,C(C1C(C(C(C(O1)O)O)O)O)O,0
SAFE_349,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_2722,NN,1
TOXIC_4345,N#C,1
SAFE_1520,CN(C)C(=N)N,0
SAFE_493,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_615,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_2659,c1ccccc1,1
TOXIC_327,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
SAFE_1770,CC(=O)OC1=CC=CC=C1C(=O)O,0
TOXIC_1852,[Pb],1
TOXIC_4952,CC(C)OP(=O)(C)F,1
TOXIC_4406,CN(N=O)C,1
TOXIC_4029,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_2384,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_1879,COC1=CC=C(C=C1)C(C)C(=O)O,0
SAFE_4450,C(C(CO)O)O,0
SAFE_4216,CC(=O)NC1=CC=C(O)C=C1,0
TOXIC_509,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_2184,CC(C)OP(=O)(C)F,1
TOXIC_1123,c1ccccc1,1
SAFE_2819,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
SAFE_2076,CCO,0
SAFE_4662,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,0
TOXIC_413,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
SAFE_2804,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,0
TOXIC_2605,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F,1
TOXIC_2708,ClC=C,1
TOXIC_2916,ClC=C,1
TOXIC_3654,CN(N=O)C,1
TOXIC_533,C=O,1
TOXIC_1102,CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,1
SAFE_958,C1CC(N(C1)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CC3=CC=CC=C3)N)C(=O)O,0
TOXIC_1119,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
SAFE_439,COC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1559,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],1
TOXIC_2037,C=O,1
SAFE_2912,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_1056,ClC(Cl)(Cl)Cl,1
SAFE_4464,CC(=O)O,0
TOXIC_1238,CN(N=O)C,1
TOXIC_4662,CN(N=O)C,1
TOXIC_2192,ClC(Cl)(Cl)Cl,1
SAFE_3138,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0
SAFE_4895,CN(C)C(=N)N,0
SAFE_1940,CN(C)C(=N)N,0
TOXIC_1176,CC(C)OP(=O)(C)F,1
TOXIC_3632,ClC(Cl)(Cl)Cl,1
SAFE_4192,C(C(=O)O)N,0
SAFE_1307,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0
TOXIC_3321,N#C,1
